id,category_num
328200,25.0
360107,73.0
345829,81.0
377188,9.0
394654,14.0
180101,90.0
349874,93.0
382548,9.0
136290,79.0
291982,116.0
156124,16.0
471514,40.0
315619,15.0
189669,61.0
153039,24.0
443914,75.0
400408,51.0
84382,70.0
210256,23.0
343714,61.0
278329,119.0
390638,69.0
129686,23.0
28804,40.0
59205,80.0
166852,106.0
475320,14.0
366055,150.0
301334,125.0
133477,107.0
60663,41.0
378937,138.0
266688,40.0
372941,15.0
189187,25.0
283086,63.0
226562,18.0
126965,40.0
125218,78.0
97317,112.0
401555,150.0
242553,90.0
167111,150.0
120755,96.0
227788,125.0
418251,15.0
32552,10.0
355339,107.0
382797,10.0
287105,25.0
344656,7.0
254117,25.0
206080,9.0
197631,154.0
483030,2.0
385914,107.0
34965,84.0
233667,99.0
67393,14.0
352843,25.0
437452,4.0
405333,125.0
24744,110.0
197479,93.0
381278,25.0
204152,150.0
96265,13.0
301980,73.0
142195,114.0
94649,153.0
365753,150.0
247146,70.0
217554,37.0
314110,7.0
101094,26.0
462175,26.0
240629,40.0
433887,125.0
346743,60.0
476438,4.0
421595,41.0
169751,62.0
485178,28.0
3852,7.0
25115,63.0
76635,72.0
298193,153.0
226593,37.0
41641,25.0
28970,5.0
33484,125.0
187241,10.0
346728,45.0
323493,118.0
30482,40.0
74745,54.0
29469,38.0
113565,40.0
264226,2.0
205804,25.0
7405,37.0
474296,93.0
301906,10.0
5751,46.0
452010,14.0
378723,93.0
304561,112.0
369902,10.0
181770,84.0
124319,10.0
342317,69.0
356722,70.0
156237,150.0
179648,4.0
405693,73.0
168145,73.0
122228,90.0
32313,137.0
308276,90.0
458853,61.0
118479,81.0
350950,31.0
259684,39.0
96960,14.0
193619,70.0
261429,15.0
450913,40.0
44395,3.0
308808,7.0
112600,68.0
110443,98.0
407934,79.0
404824,15.0
391948,51.0
329001,3.0
154125,78.0
115210,150.0
353665,150.0
189083,68.0
266878,92.0
110757,99.0
216587,25.0
199544,23.0
378229,93.0
457271,72.0
358707,23.0
273888,23.0
219721,22.0
201518,68.0
387281,9.0
477118,88.0
179232,2.0
68323,90.0
5490,73.0
120404,7.0
116387,25.0
325288,68.0
212343,38.0
101493,25.0
296836,116.0
219781,99.0
281439,9.0
209534,119.0
180633,16.0
243144,43.0
50367,126.0
460357,25.0
409670,93.0
96472,80.0
20170,25.0
125957,125.0
341036,150.0
22892,84.0
74302,76.0
142398,68.0
7769,25.0
426694,69.0
311055,23.0
210920,25.0
339198,125.0
92840,150.0
110950,15.0
464165,5.0
135508,99.0
214400,62.0
399954,118.0
438812,69.0
239376,6.0
298315,80.0
431483,6.0
346825,74.0
125309,4.0
135015,110.0
398823,61.0
248733,61.0
355775,73.0
444903,76.0
336156,10.0
43124,20.0
372840,60.0
331638,79.0
435124,68.0
474450,106.0
80528,150.0
438759,24.0
487130,63.0
261987,7.0
57491,9.0
295268,40.0
248065,54.0
202648,78.0
341489,2.0
42967,39.0
131347,40.0
346073,24.0
270172,150.0
289365,76.0
79622,85.0
406287,25.0
93498,96.0
433423,25.0
406440,93.0
461039,3.0
18502,150.0
151531,150.0
35343,13.0
270564,31.0
110381,66.0
445110,40.0
103202,40.0
169690,90.0
370790,6.0
211817,23.0
320310,24.0
62267,35.0
91427,84.0
14987,10.0
103451,61.0
444647,144.0
299904,25.0
297306,37.0
158939,25.0
270327,76.0
158283,76.0
460279,54.0
100871,40.0
441293,81.0
329126,126.0
246556,40.0
173623,23.0
94190,25.0
261478,25.0
460791,72.0
72621,31.0
450538,25.0
119860,3.0
377935,40.0
403527,61.0
54233,93.0
15868,73.0
359274,60.0
339056,76.0
163214,63.0
346658,37.0
427274,15.0
18732,40.0
462822,51.0
403607,61.0
340339,93.0
344851,28.0
213123,72.0
159611,25.0
67714,75.0
93493,150.0
237810,51.0
310390,80.0
379391,10.0
235123,25.0
473178,91.0
48086,25.0
47108,68.0
65375,36.0
187977,5.0
316037,65.0
445482,13.0
45594,9.0
162587,125.0
261321,68.0
138753,54.0
81346,81.0
99210,25.0
342669,69.0
201950,100.0
309383,28.0
421993,65.0
128676,120.0
68247,63.0
298455,68.0
446559,74.0
26195,69.0
133237,93.0
167000,4.0
163781,68.0
350832,125.0
266816,67.0
187974,68.0
282089,154.0
359467,125.0
458005,76.0
110845,150.0
430992,25.0
111041,67.0
408169,150.0
115865,42.0
288400,150.0
368625,97.0
439914,71.0
304935,63.0
221103,25.0
25426,68.0
300654,78.0
327452,92.0
77850,13.0
342031,40.0
154920,8.0
222922,25.0
24559,93.0
364788,97.0
77764,68.0
105048,78.0
279669,125.0
191089,128.0
243799,76.0
258373,69.0
311239,90.0
256692,121.0
157390,7.0
28868,73.0
290869,41.0
110873,25.0
127657,10.0
187086,30.0
313681,95.0
428770,9.0
7662,78.0
9223,135.0
64623,75.0
204949,25.0
476539,99.0
480395,93.0
65902,70.0
416733,45.0
246796,39.0
284556,102.0
173358,90.0
283257,117.0
99366,65.0
99668,153.0
17548,9.0
306048,16.0
262174,16.0
52858,25.0
365851,61.0
281097,147.0
325113,9.0
477258,25.0
400461,54.0
262419,69.0
133757,150.0
83169,92.0
72278,35.0
397902,5.0
244508,76.0
383864,154.0
22121,69.0
280997,119.0
350100,153.0
309580,106.0
194204,10.0
190521,153.0
339079,110.0
186662,76.0
154300,107.0
120759,150.0
149175,125.0
192837,110.0
470236,80.0
431678,10.0
163278,40.0
166643,10.0
124302,25.0
315129,13.0
434105,153.0
49405,23.0
17164,76.0
204666,90.0
173215,73.0
282434,126.0
246464,60.0
426937,60.0
134160,115.0
215651,69.0
99498,116.0
43419,73.0
257905,25.0
324810,69.0
333648,125.0
112369,72.0
213781,25.0
52674,63.0
183006,65.0
269399,85.0
8873,80.0
451238,110.0
7122,23.0
142730,69.0
246947,119.0
373277,148.0
351094,3.0
290745,40.0
65470,149.0
365864,50.0
138660,39.0
448334,25.0
24084,70.0
259517,7.0
265818,125.0
118622,90.0
189533,70.0
393809,51.0
109518,93.0
432205,126.0
121499,62.0
199216,39.0
184297,2.0
161719,39.0
372738,39.0
89581,76.0
447797,53.0
365562,55.0
82390,61.0
33004,155.0
205212,10.0
160977,68.0
131547,25.0
349978,150.0
154777,68.0
367146,40.0
425488,12.0
266523,24.0
308584,18.0
301140,120.0
328031,110.0
375565,54.0
139106,68.0
286022,7.0
485724,107.0
251594,25.0
264444,7.0
194987,70.0
8548,28.0
42131,95.0
240023,24.0
273240,111.0
152761,152.0
204690,68.0
410004,150.0
380295,4.0
310216,126.0
445066,37.0
305888,10.0
13805,153.0
188123,100.0
178789,93.0
403949,13.0
35075,76.0
264902,116.0
442669,90.0
103940,10.0
21411,55.0
65846,76.0
75213,51.0
16522,65.0
316939,69.0
417458,71.0
251118,40.0
372295,79.0
36203,128.0
406498,41.0
350047,16.0
290031,62.0
419552,37.0
37243,93.0
213286,4.0
465010,150.0
283162,150.0
359827,39.0
210309,73.0
150719,13.0
179319,40.0
198136,23.0
441010,73.0
157786,65.0
479799,23.0
204613,69.0
58324,13.0
100406,65.0
152685,19.0
300234,123.0
59815,13.0
99378,96.0
305395,10.0
241859,40.0
342043,15.0
97702,55.0
240601,70.0
211311,15.0
374086,23.0
368544,70.0
447665,25.0
140782,51.0
220809,70.0
164577,60.0
12792,69.0
437513,39.0
15522,153.0
229288,51.0
68269,123.0
420309,55.0
450872,12.0
338784,46.0
87795,107.0
133705,5.0
68368,25.0
112791,16.0
97374,106.0
14014,15.0
369852,11.0
402471,25.0
259442,60.0
309822,5.0
393234,39.0
4927,125.0
180329,46.0
75201,58.0
328726,4.0
196262,84.0
10393,23.0
316317,62.0
214206,69.0
311031,9.0
337728,76.0
258505,25.0
240252,91.0
110350,80.0
129077,119.0
419786,53.0
413415,7.0
425158,24.0
144897,125.0
318297,10.0
342815,80.0
435450,69.0
19807,77.0
445796,128.0
258719,100.0
236357,93.0
89012,51.0
283963,77.0
200067,66.0
157229,76.0
365381,63.0
436206,14.0
158442,49.0
356965,72.0
289631,40.0
190896,68.0
173008,70.0
201192,73.0
188208,16.0
305317,81.0
139685,24.0
233483,19.0
179940,6.0
25901,76.0
191484,4.0
70769,7.0
43995,125.0
451778,125.0
15349,55.0
104705,23.0
457058,55.0
237591,24.0
267738,140.0
416422,18.0
303438,7.0
55237,39.0
74999,46.0
113477,153.0
145597,73.0
220356,23.0
382310,25.0
336943,3.0
476358,49.0
477274,69.0
395802,122.0
217616,108.0
190062,101.0
163691,9.0
372083,46.0
261919,25.0
3221,14.0
375355,3.0
450405,5.0
248001,76.0
302391,14.0
419127,40.0
318719,80.0
161850,110.0
49350,25.0
65133,93.0
46065,112.0
145637,27.0
31820,23.0
483419,58.0
68586,70.0
302335,63.0
36078,40.0
481630,126.0
474976,115.0
143333,23.0
310208,60.0
12835,39.0
302725,4.0
1528,107.0
224522,73.0
19084,5.0
198054,40.0
251503,40.0
170559,19.0
267644,61.0
293332,60.0
362533,46.0
38958,32.0
340236,2.0
247553,61.0
404891,63.0
208235,3.0
278496,78.0
339127,28.0
217125,4.0
403280,60.0
128438,150.0
13635,62.0
47427,46.0
75667,62.0
459083,23.0
248101,60.0
467288,40.0
276584,79.0
318567,25.0
372822,128.0
407818,10.0
106711,13.0
457969,60.0
59879,5.0
144369,65.0
184935,39.0
79115,25.0
441385,32.0
51620,110.0
196895,100.0
94091,25.0
437025,9.0
214485,10.0
13493,135.0
421567,90.0
9922,93.0
6279,73.0
337241,65.0
57324,13.0
84536,6.0
428761,99.0
41136,5.0
378545,23.0
224309,18.0
391866,65.0
378653,79.0
248014,9.0
380676,42.0
35878,28.0
487120,13.0
34114,151.0
379223,125.0
20656,61.0
474849,73.0
45510,4.0
476887,9.0
433796,76.0
64365,123.0
270624,12.0
208746,123.0
326798,101.0
278284,96.0
300268,72.0
203495,28.0
161319,25.0
419030,61.0
411613,60.0
344653,25.0
145861,128.0
217819,4.0
397157,154.0
63906,45.0
60458,5.0
169713,57.0
116322,72.0
193613,25.0
291390,16.0
299652,61.0
176626,23.0
350475,14.0
173966,126.0
137285,110.0
98142,71.0
430826,69.0
316682,9.0
448992,115.0
324325,10.0
473214,27.0
358803,28.0
27010,110.0
341561,144.0
312468,23.0
300998,110.0
165996,92.0
87436,97.0
343317,13.0
93989,79.0
317571,4.0
204042,68.0
440497,35.0
439905,55.0
333537,4.0
282027,31.0
239111,135.0
461532,69.0
63391,68.0
216676,83.0
432863,73.0
145355,18.0
334729,10.0
81655,10.0
111604,114.0
63464,150.0
451295,27.0
448813,77.0
409638,94.0
294274,23.0
257939,37.0
427853,9.0
59892,2.0
418861,70.0
262837,33.0
443023,7.0
148595,76.0
121051,61.0
409858,39.0
133457,110.0
28478,13.0
317624,108.0
357319,90.0
337076,33.0
457004,154.0
31487,79.0
19366,28.0
269461,39.0
365242,144.0
147557,72.0
33647,67.0
126190,31.0
41386,69.0
181289,4.0
239711,63.0
127697,51.0
392967,7.0
10555,62.0
68318,5.0
417128,40.0
233862,70.0
108377,72.0
129819,99.0
418009,62.0
209751,43.0
214284,138.0
171179,57.0
358595,68.0
7109,93.0
392538,153.0
306540,18.0
34099,25.0
261851,72.0
43385,75.0
344096,150.0
463897,76.0
31890,90.0
77592,51.0
602,96.0
2146,62.0
369515,99.0
426556,73.0
248270,12.0
425797,129.0
280555,13.0
254391,69.0
139783,5.0
302384,40.0
231911,24.0
2043,79.0
29763,150.0
441354,39.0
443494,25.0
365354,3.0
356815,5.0
394190,23.0
51597,99.0
459562,79.0
406823,4.0
192451,154.0
248993,107.0
471628,68.0
464099,25.0
425886,15.0
477159,76.0
241816,68.0
262758,40.0
107990,19.0
242223,98.0
12805,90.0
48691,70.0
67831,96.0
229215,51.0
16607,124.0
251937,125.0
182752,12.0
78250,9.0
235565,10.0
9765,14.0
344827,25.0
460123,13.0
340031,65.0
484908,67.0
90144,69.0
383603,24.0
338962,79.0
246733,40.0
275982,4.0
332342,80.0
113288,115.0
423611,69.0
420007,100.0
205953,15.0
397429,69.0
22264,6.0
14071,28.0
114835,68.0
34471,15.0
125676,28.0
180189,50.0
236976,77.0
24715,10.0
167830,73.0
202808,39.0
392890,46.0
291237,25.0
40444,93.0
290769,108.0
117571,93.0
483026,123.0
136967,76.0
82422,76.0
54444,92.0
267545,150.0
434946,112.0
139368,125.0
357230,69.0
462075,62.0
101014,63.0
172506,69.0
314603,85.0
153663,76.0
125762,104.0
200577,9.0
278813,116.0
168898,7.0
25768,85.0
190342,9.0
237371,3.0
375442,135.0
122121,24.0
112493,135.0
342417,15.0
444894,65.0
326718,25.0
392985,39.0
202019,4.0
453625,4.0
113360,20.0
430604,73.0
398777,96.0
107897,116.0
484037,15.0
206960,95.0
456859,5.0
425023,74.0
210103,32.0
282907,88.0
465609,24.0
87417,10.0
209407,90.0
192316,23.0
277425,125.0
139663,45.0
369870,12.0
309455,81.0
112267,93.0
157787,71.0
264707,68.0
55271,102.0
286758,89.0
38378,75.0
424763,25.0
282299,25.0
92850,150.0
269587,65.0
35044,150.0
107720,7.0
350077,153.0
342969,4.0
312414,91.0
386043,154.0
57455,76.0
194367,4.0
253986,10.0
484444,92.0
91389,112.0
275557,2.0
279952,40.0
472363,119.0
54527,62.0
271918,107.0
471605,14.0
162456,39.0
177436,15.0
254231,3.0
258191,72.0
263875,14.0
105070,119.0
109188,51.0
111270,37.0
403162,27.0
389123,89.0
301408,81.0
279278,7.0
394987,87.0
389730,53.0
31986,38.0
47665,150.0
188346,68.0
57516,100.0
388447,150.0
253364,31.0
336583,150.0
17566,9.0
46719,10.0
260304,68.0
181309,88.0
415147,5.0
361530,14.0
137577,90.0
268796,10.0
72888,69.0
277653,65.0
109323,6.0
450938,72.0
345643,7.0
136335,2.0
78265,73.0
199759,65.0
324365,82.0
83663,63.0
227931,101.0
434931,31.0
95102,28.0
303956,15.0
358159,63.0
90674,153.0
407371,107.0
195009,76.0
318721,25.0
46422,107.0
156257,7.0
408854,68.0
367809,24.0
417345,2.0
933,92.0
30745,25.0
220023,25.0
355708,61.0
70508,112.0
375284,4.0
116723,151.0
151328,150.0
238648,128.0
410193,62.0
267348,92.0
414478,73.0
276464,109.0
64529,108.0
298690,112.0
357747,150.0
53740,40.0
171557,6.0
458202,40.0
99905,80.0
157327,153.0
411523,153.0
380644,105.0
307378,84.0
283872,5.0
75075,95.0
336049,82.0
313571,121.0
305912,5.0
50876,5.0
218344,79.0
124909,154.0
259884,46.0
47857,98.0
318019,75.0
43251,24.0
63829,150.0
76195,68.0
89472,5.0
215302,10.0
128023,9.0
287908,31.0
326662,112.0
472543,68.0
62856,81.0
448039,73.0
206939,68.0
448792,39.0
144547,154.0
49360,110.0
445927,73.0
261360,154.0
385069,155.0
119458,3.0
482012,104.0
55042,25.0
255227,10.0
13505,80.0
47437,70.0
404651,93.0
312984,9.0
484735,7.0
443780,9.0
224031,6.0
3029,70.0
44651,65.0
40442,40.0
328590,76.0
237005,72.0
347326,85.0
419241,68.0
31706,21.0
432994,51.0
155180,54.0
191779,150.0
113800,117.0
269388,99.0
278952,27.0
195897,27.0
238549,81.0
101680,25.0
104040,154.0
305550,96.0
52162,70.0
98512,3.0
212253,39.0
150014,72.0
366060,135.0
473555,69.0
259229,135.0
144787,61.0
310341,10.0
257524,39.0
213982,10.0
221207,110.0
154266,10.0
180882,99.0
445570,45.0
461477,65.0
207844,39.0
268660,92.0
247404,95.0
282842,61.0
389854,4.0
122738,45.0
255419,61.0
453056,25.0
369441,25.0
31612,79.0
61885,15.0
416539,135.0
320490,150.0
222654,25.0
196523,25.0
432651,39.0
473612,9.0
431441,70.0
205731,31.0
150304,99.0
203742,3.0
431432,24.0
86136,3.0
202723,69.0
161792,41.0
119507,80.0
450823,90.0
50202,38.0
260705,5.0
18944,119.0
246127,140.0
51998,40.0
236161,65.0
207413,94.0
368944,3.0
132582,4.0
411832,13.0
114541,61.0
200126,74.0
360645,150.0
439590,18.0
155450,77.0
225600,92.0
208508,16.0
130256,40.0
323271,151.0
321814,14.0
208581,80.0
114255,90.0
418533,14.0
161494,50.0
157753,94.0
277281,18.0
650,40.0
28762,87.0
162694,150.0
119747,39.0
214717,76.0
80898,24.0
214438,80.0
402033,95.0
347717,18.0
171214,25.0
440219,73.0
418113,62.0
165883,124.0
106403,14.0
197058,47.0
91523,9.0
152948,91.0
460901,119.0
235935,25.0
302067,78.0
100020,154.0
485623,150.0
222628,36.0
101264,40.0
98869,80.0
98928,61.0
191421,40.0
404036,151.0
208665,3.0
480584,2.0
184682,69.0
330329,92.0
324712,76.0
240121,69.0
204849,65.0
350526,40.0
397222,93.0
278670,128.0
442665,70.0
264276,75.0
241712,9.0
453867,2.0
436925,9.0
121026,37.0
365405,40.0
199886,88.0
388184,150.0
137596,68.0
412920,65.0
4225,108.0
200124,154.0
453462,31.0
196117,69.0
460498,40.0
162254,2.0
149645,70.0
449456,72.0
447314,2.0
205888,6.0
43621,65.0
436713,153.0
33170,10.0
304263,23.0
226856,70.0
427711,40.0
29719,119.0
78127,68.0
142460,63.0
479700,40.0
71230,132.0
220899,81.0
17261,25.0
371878,10.0
39189,22.0
358634,93.0
16034,53.0
315283,13.0
271385,55.0
440062,24.0
121863,55.0
279320,68.0
174204,51.0
294861,110.0
407815,72.0
120137,13.0
161857,24.0
326220,25.0
327156,153.0
119674,39.0
299819,107.0
262770,4.0
379683,41.0
271951,51.0
62086,36.0
202233,10.0
369877,150.0
417699,40.0
316260,123.0
49741,35.0
224796,68.0
340647,9.0
270833,5.0
58300,68.0
270785,15.0
155031,4.0
48996,110.0
83202,3.0
286592,18.0
62989,23.0
472057,40.0
194519,61.0
403714,62.0
76025,53.0
189436,18.0
213296,51.0
206253,63.0
164819,3.0
364960,25.0
174125,65.0
445119,51.0
99177,40.0
455656,3.0
327115,65.0
154473,107.0
330214,68.0
421978,123.0
293616,28.0
432263,39.0
36127,146.0
198296,154.0
263687,40.0
430422,150.0
450166,28.0
365621,25.0
133484,7.0
128538,125.0
453606,24.0
318906,7.0
279768,38.0
125683,15.0
18076,40.0
58674,39.0
64297,27.0
385844,125.0
132548,65.0
381098,116.0
222196,139.0
170571,124.0
17829,25.0
228362,18.0
269406,73.0
84908,125.0
238774,116.0
209773,99.0
210302,36.0
229837,24.0
127003,100.0
275343,5.0
442762,76.0
119107,40.0
373502,150.0
1085,74.0
376512,112.0
266388,121.0
100032,31.0
422086,124.0
239963,71.0
460835,39.0
90042,90.0
338218,55.0
294450,25.0
318425,72.0
269326,46.0
201822,72.0
92636,38.0
161215,13.0
382875,4.0
446493,25.0
390236,9.0
438871,51.0
480621,10.0
230461,78.0
67415,125.0
372059,125.0
139061,24.0
485991,93.0
141482,16.0
382628,25.0
229821,89.0
101008,101.0
27426,150.0
103251,31.0
36431,63.0
337519,120.0
342265,26.0
138853,25.0
67586,73.0
238131,69.0
270041,107.0
219958,96.0
13649,63.0
396187,90.0
14558,31.0
382147,6.0
125653,150.0
146477,76.0
411503,80.0
311145,110.0
210022,65.0
122229,108.0
452676,15.0
352970,100.0
300267,26.0
413370,9.0
126797,81.0
227526,135.0
34966,23.0
249014,54.0
281132,61.0
303810,65.0
237785,7.0
214307,41.0
196071,90.0
397583,73.0
433788,10.0
160993,28.0
157078,138.0
205436,76.0
312179,73.0
315980,73.0
187768,75.0
78946,68.0
34882,55.0
285246,115.0
122182,10.0
50920,24.0
450861,18.0
437625,96.0
443048,25.0
384387,37.0
326206,4.0
120540,15.0
181771,150.0
118039,51.0
372010,14.0
204465,24.0
274418,79.0
64706,3.0
159961,152.0
305332,128.0
481806,26.0
166797,112.0
436024,93.0
206901,119.0
329328,4.0
430671,10.0
343585,40.0
138203,4.0
321667,110.0
427643,153.0
29116,92.0
369673,39.0
349445,119.0
94441,27.0
168228,14.0
402720,73.0
411591,37.0
362916,126.0
263607,101.0
1206,68.0
337485,125.0
165819,81.0
188046,68.0
224683,31.0
226688,31.0
250414,7.0
59861,40.0
466478,76.0
206000,80.0
381781,128.0
204813,92.0
21487,107.0
199354,125.0
247045,124.0
214435,68.0
412888,112.0
325064,9.0
65204,40.0
44976,72.0
258794,39.0
206543,5.0
32375,40.0
174787,139.0
216924,68.0
109093,107.0
288880,25.0
212419,80.0
97460,133.0
397250,5.0
218146,107.0
419425,154.0
302558,79.0
97241,13.0
397598,92.0
4860,41.0
371009,51.0
271712,101.0
407328,107.0
65107,4.0
300170,76.0
92633,93.0
86712,92.0
352701,124.0
177420,70.0
202305,51.0
92619,10.0
108960,83.0
237509,55.0
473287,25.0
247851,81.0
452195,55.0
311018,36.0
480356,40.0
243412,82.0
335340,8.0
166174,40.0
314550,24.0
368685,82.0
340169,69.0
321629,155.0
217184,14.0
252484,79.0
53942,46.0
378923,7.0
7987,79.0
142142,81.0
63913,101.0
139792,9.0
5283,112.0
210904,96.0
150167,101.0
212312,69.0
83632,81.0
389776,25.0
419254,68.0
332256,71.0
421718,68.0
94383,107.0
393279,25.0
259250,92.0
134278,9.0
278786,60.0
44346,68.0
186551,80.0
297200,100.0
71536,93.0
441576,12.0
341587,25.0
268847,62.0
205233,39.0
481925,51.0
47663,28.0
307978,25.0
18257,150.0
183314,95.0
113882,85.0
260145,150.0
123397,112.0
208587,2.0
415586,69.0
275723,12.0
263362,142.0
378059,39.0
252496,92.0
385647,101.0
173375,148.0
113249,49.0
316451,85.0
44543,3.0
73365,151.0
32363,119.0
7092,153.0
30003,69.0
465144,61.0
180475,31.0
65160,25.0
194707,51.0
5451,114.0
397104,129.0
255155,39.0
167366,16.0
235587,4.0
406272,69.0
433661,107.0
98270,9.0
406460,60.0
108584,110.0
459187,123.0
201357,73.0
153452,92.0
275164,70.0
142891,15.0
108316,25.0
457205,16.0
35503,26.0
213048,62.0
384924,51.0
322553,39.0
151845,39.0
96909,10.0
329781,112.0
171942,40.0
291839,90.0
434665,75.0
293073,23.0
378606,9.0
130570,91.0
99232,81.0
94061,68.0
453192,4.0
199198,68.0
130276,14.0
288014,81.0
303640,85.0
32196,9.0
419894,76.0
472506,73.0
97485,15.0
195026,15.0
378083,107.0
479183,95.0
171238,2.0
35526,76.0
478198,18.0
276661,36.0
361676,68.0
477934,78.0
186386,68.0
52079,61.0
374713,7.0
79167,36.0
391782,65.0
367751,68.0
245380,27.0
444436,90.0
118571,14.0
2624,4.0
306204,10.0
220381,79.0
14238,4.0
161316,2.0
233787,61.0
120079,96.0
236957,110.0
377339,124.0
272150,148.0
101719,15.0
224323,69.0
444328,24.0
55330,51.0
249020,79.0
169953,24.0
204081,62.0
466523,62.0
125594,55.0
352854,68.0
51251,2.0
439071,37.0
258844,153.0
144710,40.0
66206,27.0
336725,5.0
346389,68.0
215270,79.0
161342,84.0
77976,5.0
261383,28.0
483317,4.0
82326,68.0
332540,65.0
258689,101.0
432862,93.0
65351,104.0
186666,3.0
268561,35.0
21618,151.0
485211,25.0
313485,125.0
309611,66.0
285574,40.0
277212,62.0
189222,31.0
159100,35.0
41315,54.0
4685,81.0
242236,62.0
255896,69.0
335157,39.0
459402,96.0
485825,73.0
97618,5.0
398566,28.0
290484,16.0
141066,16.0
407956,154.0
246324,73.0
353048,76.0
325488,79.0
152011,100.0
56186,68.0
280145,88.0
44530,36.0
37339,92.0
295316,76.0
480060,4.0
156680,69.0
432333,73.0
173588,18.0
149785,100.0
296205,144.0
271068,90.0
196254,82.0
319121,70.0
142881,117.0
285968,68.0
315755,65.0
148579,25.0
104130,150.0
162547,150.0
438243,154.0
426901,107.0
325463,92.0
343543,4.0
478361,68.0
690,15.0
278072,7.0
236421,68.0
375538,101.0
399921,25.0
57849,46.0
427245,12.0
333500,12.0
25401,153.0
345613,23.0
251986,96.0
151486,76.0
319323,68.0
110403,69.0
319230,154.0
199032,31.0
390961,80.0
70699,25.0
472747,25.0
370468,128.0
1954,15.0
393687,81.0
147361,46.0
217201,16.0
166234,59.0
418858,154.0
106237,150.0
75981,14.0
294335,73.0
333140,123.0
196898,118.0
92559,150.0
299193,23.0
192844,76.0
384366,81.0
372208,40.0
99634,55.0
321240,39.0
176106,68.0
134796,72.0
160003,60.0
300466,96.0
322241,23.0
171024,76.0
71367,68.0
343030,39.0
14793,23.0
340721,68.0
279080,69.0
24126,14.0
315673,135.0
66885,31.0
469627,10.0
445862,23.0
184707,40.0
479712,65.0
171285,23.0
408520,68.0
420970,121.0
434280,63.0
94603,123.0
39211,90.0
48659,125.0
290607,91.0
64730,23.0
383228,121.0
379541,46.0
302187,55.0
383745,125.0
389928,40.0
307444,81.0
397509,60.0
417120,150.0
432594,18.0
440907,25.0
365410,13.0
286781,40.0
245454,78.0
168568,125.0
275477,153.0
260369,57.0
483004,153.0
60693,125.0
371656,10.0
433755,5.0
169488,15.0
28798,80.0
23013,10.0
345240,93.0
48253,150.0
197459,76.0
449493,39.0
474668,150.0
192205,128.0
197007,12.0
49940,129.0
78062,40.0
261830,90.0
391909,41.0
71350,9.0
386575,14.0
408117,23.0
136766,72.0
337080,69.0
310895,5.0
206409,7.0
332532,38.0
176997,10.0
413326,150.0
409317,108.0
460369,37.0
396115,135.0
28368,23.0
27274,123.0
167781,70.0
399078,107.0
307736,51.0
43001,126.0
404596,23.0
76752,26.0
241209,126.0
432567,67.0
218010,40.0
74899,63.0
296009,13.0
366356,50.0
89532,140.0
54682,23.0
244718,40.0
222623,36.0
237124,109.0
187613,150.0
98812,40.0
125331,14.0
73039,3.0
435294,91.0
114206,5.0
210095,36.0
28416,10.0
333107,37.0
228196,150.0
181095,54.0
329745,119.0
193481,10.0
22073,16.0
320766,69.0
455523,69.0
408727,51.0
259680,40.0
336158,21.0
371736,125.0
13963,9.0
368254,6.0
115370,150.0
393242,10.0
484955,7.0
170303,76.0
403012,16.0
87721,70.0
264193,23.0
221153,106.0
309454,2.0
127232,4.0
128923,69.0
176845,92.0
233825,92.0
2395,100.0
150004,25.0
132988,3.0
425337,119.0
236219,9.0
316453,114.0
180757,33.0
87817,18.0
23447,69.0
117123,51.0
471092,71.0
439147,40.0
391654,75.0
112581,12.0
270366,66.0
197533,106.0
320774,28.0
283496,65.0
343396,68.0
478156,40.0
482218,32.0
186943,76.0
90859,72.0
455280,65.0
248546,137.0
180972,150.0
149894,13.0
33951,25.0
393992,97.0
261640,25.0
180635,88.0
409363,93.0
332462,22.0
233735,81.0
457258,65.0
336211,23.0
261513,50.0
463037,69.0
205517,12.0
212386,14.0
61225,69.0
181691,61.0
405767,40.0
365263,150.0
206795,23.0
149581,2.0
34970,51.0
185935,25.0
208181,70.0
391133,92.0
346537,100.0
95,93.0
295856,24.0
362430,76.0
408847,73.0
442287,95.0
51327,70.0
473089,2.0
258599,69.0
151383,48.0
324661,80.0
68116,51.0
291980,70.0
460140,3.0
335132,74.0
194397,113.0
408113,23.0
138404,80.0
408416,72.0
92505,99.0
337170,2.0
462423,135.0
400680,20.0
188288,54.0
418041,73.0
286930,25.0
471246,69.0
401455,3.0
416486,40.0
252163,73.0
424020,73.0
40113,95.0
350054,84.0
337758,78.0
169797,68.0
36268,39.0
152833,107.0
313942,14.0
415259,93.0
413790,31.0
94394,15.0
257273,73.0
256080,95.0
47928,129.0
402632,95.0
165201,62.0
209381,119.0
373747,72.0
120342,10.0
123413,112.0
224046,113.0
121528,18.0
176961,80.0
58696,150.0
484368,63.0
109511,81.0
404078,112.0
407537,92.0
157076,73.0
282460,40.0
14816,50.0
384361,14.0
338663,24.0
293841,45.0
270878,116.0
359133,59.0
53352,150.0
157578,15.0
462071,3.0
298901,4.0
183502,117.0
196200,76.0
255890,40.0
261187,88.0
133953,62.0
30264,24.0
43107,75.0
226364,73.0
138885,150.0
154961,46.0
403034,72.0
186331,99.0
239542,65.0
200819,96.0
276333,39.0
275505,25.0
372803,131.0
186089,65.0
19857,2.0
99215,7.0
121161,53.0
218386,23.0
